,index,caption,url,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,How,Where,Comment
3112,5335,how to build an outdoor water fountain landscape in steps,https://c1.staticflickr.com/8/7571/26953910900_9174f7856c_o.jpg,0,0,0,1,0,0,0,0,0,0,False
3113,984,"woman , a chef in commercial kitchen",https://media.gettyimages.com/photos/african-american-woman-a-chef-in-commercial-kitchen-picture-id638833946?s=612x612,1,0,0,0,0,0,0,0,0,0,False
3114,3140,world 's fastest train takes you a mile in seconds,http://cdn.cnn.com/cnnnext/dam/assets/150423212044-maglev-train-2-exlarge-169.jpg,0,0,0,1,0,0,0,0,0,0,False
3115,4477,actor on the set of film directed by film director,https://media.gettyimages.com/photos/american-actor-val-kilmer-on-the-set-of-batman-forever-directed-by-picture-id607408060?s=612x612,0,0,0,0,0,1,0,0,0,0,False
3116,2769,glowing lettering with shamrock on a dark green background .,https://thumb9.shutterstock.com/display_pic_with_logo/1501952/376413295/stock-vector-glowing-neon-sign-st-paddy-s-day-lettering-with-shamrock-on-a-dark-green-background-376413295.jpg,1,0,0,0,0,0,1,0,0,0,text
3117,4461,restaurant from deck of ferry boat as it makes its way to dock,https://ak9.picdn.net/shutterstock/videos/3020119/thumb/1.jpg,1,0,0,0,1,0,0,1,1,0,False
3118,3001,person attends festival kick off event .,https://media.gettyimages.com/photos/colleen-neary-attends-the-los-angeles-ballet-balanchine-festival-kick-picture-id163047305,1,0,0,0,1,0,0,1,1,0,False
3119,5793,a blog about home and garden design including design,https://c1.staticflickr.com/6/5016/29596396263_dbb8235bb4_o.jpg,0,0,0,0,0,1,0,0,0,0,False
3120,4666,a view of the city at night,https://c1.staticflickr.com/9/8347/29016926756_c446384ed0_o.jpg,1,0,0,0,1,0,0,1,0,1,False
3121,6650,view of the tree in the park,https://c1.staticflickr.com/6/5554/29338933033_65d6e2e61e_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3122,4214,the library is converted into a dining room for the dinner,http://bessemer-society.co.uk/wp-content/uploads/AGM_Dinner.Nov17_002-1024x602.jpg,0,0,0,1,0,0,0,0,0,0,False
3123,5601,the hills are alive with the sound of music,https://c1.staticflickr.com/8/7674/26738376983_54d8711aaa_o.jpg,0,0,0,1,0,0,0,0,0,0,False
3124,5088,the start of the trail .,https://c1.staticflickr.com/6/5267/29957084475_fb60160ee0_o.jpg,1,0,0,1,1,0,0,1,1,0,False
3125,6456,view of the pool from the house,https://c1.staticflickr.com/9/8660/28814519772_9920236e71_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3126,5900,a view of the city,https://c1.staticflickr.com/9/8800/28217628294_6948e07d59_o.jpg,1,0,0,0,1,0,0,0,0,1,False
3127,7722,front view of the building,https://c1.staticflickr.com/1/357/31580384806_1f1872db4b_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3128,5178,side view of the building,https://c1.staticflickr.com/9/8073/29347596262_23dcb394bc_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3129,2630,composite image of happy friends running in the park,http://l7.alamy.com/zooms/6d31dfb77b1c4acaad0195e94ac6f332/composite-image-of-happy-friends-running-in-the-park-f33cr3.jpg,1,0,1,0,1,0,0,0,1,0,False
3130,6295,the bridge over the river,https://c1.staticflickr.com/8/7258/27971464281_5a89d8b916_o.jpg,0,0,0,0,1,0,1,0,1,0,not sure if caption is irrelevant
3131,1217,an injured spectator is removed from the crowd during a sixth - round clash .,http://cdn.cnn.com/cnnnext/dam/assets/160510181709-upton-park-injured-fan-1933-super-169.jpg,0,0,0,1,0,0,0,0,0,0,False
3132,1407,"not to hot , not too cold - just right !",https://s-media-cache-ak0.pinimg.com/736x/ec/e5/6a/ece56a0f73eb49246e291287c814492d.jpg,0,1,0,1,0,0,0,0,0,0,False
3133,3118,you crushing on this leather tote ?,https://s-media-cache-ak0.pinimg.com/736x/f8/a1/73/f8a17371f5eae92a3cdc93d086cc1786.jpg,0,1,0,1,0,0,0,0,0,0,False
3134,2596,the snowman stands on the swing under snowfall,https://ak6.picdn.net/shutterstock/videos/33652786/thumb/1.jpg,1,0,0,0,1,0,0,1,0,0,False
3135,1253,"the stone arch is the only preserved part of the medieval building , located in the old town square",http://l7.alamy.com/zooms/3a92d203168c487eae0251ca9a2662b7/the-stone-arch-is-the-only-preserved-part-of-the-medieval-building-h6dbfy.jpg,0,0,0,1,0,0,0,0,0,0,False
3136,2613,flag waving in the wind,https://media.istockphoto.com/photos/flag-of-south-africa-waving-in-the-wind-picture-id172299011?k=6&m=172299011&s=612x612&w=0&h=R8jQHF6ESjcBPv5TzG7f8V-mSw2wZ3L1gI5eUIoUlps=,1,0,1,0,0,0,0,0,0,0,False
3137,2679,late gothic revival structure a cathedral,http://l7.alamy.com/zooms/83342e9f3af44165abb4f5356b372e27/arundel-cathedral-a-roman-catholic-cathedral-in-west-sussex-england-h7gnd7.jpg,1,0,0,0,0,0,0,0,0,0,False
3138,6886,motorcycle racer rides musical instrument manufacturing business during event,https://c1.staticflickr.com/6/5153/29842516226_e34b9e4462_o.jpg,1,0,1,0,1,0,0,1,0,0,False
3139,1717,the flight deck of a jet airliner with many instruments and controls .,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/TridentFlightDeck.JPG/970px-TridentFlightDeck.JPG,1,0,0,0,0,0,0,0,0,0,False
3140,6104,a crane on a construction site,https://c1.staticflickr.com/9/8831/28250600631_9d191e0106_o.jpg,1,0,0,0,1,0,0,0,1,0,False
3141,2510,photo of a family going for picnic,https://media.istockphoto.com/photos/photo-of-a-family-going-for-picnic-picture-id509099650?k=6&m=509099650&s=612x612&w=0&h=ecmGYPLeLD_SWBhApGAeYTlK_EFnHvEGEqhBz-0qIC4=,1,0,0,0,0,0,0,0,0,0,False
3142,683,black bicycle isolated on a white background,https://image.shutterstock.com/display_pic_with_logo/4341208/526914274/stock-photo-black-bicycle-isolated-on-a-white-background-526914274.jpg,1,0,0,0,0,0,0,0,0,0,False
3143,4533,tilt up of bullet holes in a wall,https://media-us-west-motionelements.s3.amazonaws.com/m/s/149/1481253/a-0053.jpg,1,0,0,0,1,0,0,0,0,1,False
3144,2978,"a luxurious tiny house for sale , with all its appliances and furnishings .",https://i.pinimg.com/736x/80/50/4e/80504ee59a753ccc4b8d4d39e1368312--tiny-houses-for-sale-houses-for-sales.jpg,0,1,0,1,0,0,0,0,0,0,False
3145,1818,chemical plant on the banks of the river,http://l7.alamy.com/zooms/787515c1e08740d2af158e36b96c1c32/petro-chemical-plant-on-the-banks-of-the-st-clair-river-at-sarnia-akhxew.jpg,1,0,0,0,0,0,0,0,0,0,False
3146,3122,hands typing on a laptop with blank screen,https://thumb7.shutterstock.com/display_pic_with_logo/751852/544228231/stock-photo-hands-typing-on-a-laptop-with-blank-screen-544228231.jpg,1,0,1,0,0,0,0,0,0,0,False
3147,6444,clothes for sale at the store,https://c1.staticflickr.com/8/7722/27948194283_a1dd8a893f_o.jpg,1,0,0,0,1,0,1,0,1,0,text
3148,3540,actor attends the season premiere,https://media.gettyimages.com/photos/actor-corey-hawkins-attends-the-season-six-premiere-of-the-walking-picture-id492060876?s=612x612,1,0,1,0,1,0,0,0,1,0,False
3149,3367,seamless pattern with black spiders on a white background vector,https://us.123rf.com/450wm/allsaintsday/allsaintsday1609/allsaintsday160900100/64029664-seamless-pattern-with-black-spiders-on-a-white-background.jpg?ver=6,1,0,0,0,1,0,0,0,0,1,False
3150,2493,a time lapsed with the sun setting behind a tall building as part of the city skyline,https://ak6.picdn.net/shutterstock/videos/2253526/thumb/1.jpg?i10c=img.resize(height:160),1,0,0,0,1,0,0,1,1,1,False
3151,6004,automobile model in the rain,https://c1.staticflickr.com/8/7572/28014859625_292658a300_o.jpg,0,0,0,0,0,1,0,0,0,0,False
3152,2407,new i love how the orange adds a pop of color to the fixture,http://design-milk.com/images/2013/01/Pull-Wall-Sconce-6-Large.jpg,0,1,0,1,0,0,0,0,0,0,False
3153,2512,actor arrives to the premiere .,https://media.gettyimages.com/photos/actor-jonathan-kite-arrives-to-the-premiere-of-mad-chances-behaving-picture-id452915806?k=6&m=452915806&s=612x612&w=0&h=-3bZ2-RxZ1RJmg3oQQ65Rgv1bLLX6711DERH_eW230M=,1,0,1,0,1,0,0,1,1,0,False
3154,4992,day of the dead parade,https://c1.staticflickr.com/9/8024/28745019063_487fc7b669_o.jpg,0,0,0,0,0,1,0,0,0,0,False
3155,6065,a view of the shopping mall .,https://c1.staticflickr.com/1/396/31960499903_d4f6af602e_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3156,7206,the view from the summit,https://c1.staticflickr.com/6/5802/30455700016_519408cded_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3157,2499,hard rock artist with an electric guitar,https://media.gettyimages.com/photos/zakk-wylde-with-a-gibson-les-paul-custom-zakk-wild-signature-electric-picture-id150704583?s=612x612,1,0,0,0,0,0,0,0,0,0,False
3158,5797,gallery racing at radio station,https://c1.staticflickr.com/8/7432/27518535250_913bf87a75_o.jpg,0,0,0,0,0,1,0,0,0,0,False
3159,945,heading back down the trail .,http://idahoalpinezone.com/modules/gallery/albums/WatsonAttempt/img/DSC03684.JPG,0,0,0,1,0,0,0,0,0,0,False
3160,7499,"image may contain : person , on stage , playing a musical instrument and night",https://c1.staticflickr.com/8/7360/26559147884_e059a336c1_o.jpg,1,0,1,1,1,0,0,1,0,0,False
3161,4389,tv genre - a view of fictional character & person /,https://i.ebayimg.com/images/g/zhgAAOSwYlJW3-PR/s-l1600.jpg,0,0,0,0,0,0,1,0,0,0,text
3162,5143,food and wine by the pool,https://c1.staticflickr.com/1/654/30836427184_972da26bac_o.jpg,1,0,0,0,1,0,0,0,1,0,False
3163,260,the traditional charm of the classic wooden kitchen designs,https://www.ofdesign.net/wp-content/uploads/images/the-traditional-charm-of-the-classic-wooden-kitchen-designs-33-12-854498494.jpg,0,1,0,0,0,0,0,0,0,0,False
3164,822,young girl walking on the dry grass field under daylight,https://ak4.picdn.net/shutterstock/videos/12364034/thumb/1.jpg?i10c=img.resize(height:160),0,0,0,0,0,1,1,0,0,0,no girl in the image
3165,1160,view of the shrimp boat,https://www.floridamemory.com/fpc/folklife/fs86322.jpg,0,0,0,1,0,0,0,0,0,0,False
3166,2071,type of dish in the pattern by retail,https://i.pinimg.com/736x/b0/8d/80/b08d801da80a3bc8333bd9ad20a2722b--fruit-pattern-the-mosaic.jpg,1,0,0,0,0,0,0,0,0,0,False
3167,700,artist performs live on the stage .,https://media.gettyimages.com/photos/fred-durst-of-limp-bizkit-performs-live-on-the-stage-at-la-riviera-on-picture-id104033246,1,0,1,0,0,0,0,0,0,0,False
3168,2096,microphone on the green abstract background,https://media.istockphoto.com/photos/microphone-on-the-green-abstract-background-picture-id487920284?k=6&m=487920284&s=612x612&w=0&h=T3k3RiZIEjegCPUJjf4XUfQhtTGE_GcMdPcFAzHV4j4=,1,0,0,0,0,0,0,0,0,0,False
3169,130,the sign for a city .,https://ak3.picdn.net/shutterstock/videos/3901463/thumb/4.jpg?i10c=img.resize(height:160),1,0,0,0,0,0,0,0,0,0,False
3170,335,first time in snow on the trail !,https://i.pinimg.com/736x/4a/07/0c/4a070c503cc75528db6b4ad6b8abac54--first-time-trail.jpg,0,0,0,1,0,0,0,0,0,0,False
3171,3621,the stained glass of the southern side .,https://i.pinimg.com/736x/0a/e8/30/0ae830a1b5e4ee5237795dd2c3497009--canterbury-cathedral-cathedrals.jpg,1,0,0,0,1,0,0,0,1,0,False
3172,5734,the hike to the summit,https://c1.staticflickr.com/8/7473/27993606781_6cbfb8a9a8_o.jpg,0,0,0,1,0,0,0,0,0,0,False
3173,1701,the sun may not always shine but the people do .,https://i.pinimg.com/736x/33/22/3e/33223e4ff3ea5f3292622e7672977242--transparent-umbrella-black-umbrella.jpg,0,0,0,1,0,0,0,0,0,0,False
3174,3875,the bartender at the restaurant prepares a cocktail .,https://ak1.picdn.net/shutterstock/videos/14883061/thumb/7.jpg,1,0,1,0,1,0,0,0,1,0,False
3175,2801,the famous cone - shaped hill near to english civil parish,http://l7.alamy.com/zooms/a6a52a3eeecd45f68c972f6b9a5b59c9/the-famous-cone-shaped-hill-of-roseberry-topping-near-to-great-ayton-cej7j6.jpg,1,0,0,1,1,0,0,0,1,0,False
3176,4428,the streets were filled with people browsing at the merchandise offered by vendors .,http://cdn0.locable.com/uploads/resource/file/135251/gallery_DSC_0433.JPG,0,0,0,0,0,0,1,0,0,0,text
3177,6037,traditional costumes at the carnival,https://c1.staticflickr.com/8/7026/27008848960_0328027c00_o.jpg,1,0,0,0,1,0,0,1,1,0,False
3178,5768,the view from the top of the hill,https://c1.staticflickr.com/8/7150/26854621006_7145cd443b_o.jpg,0,0,0,0,1,0,0,0,1,1,False
3179,4613,a view of the skyline at night,https://c1.staticflickr.com/6/5063/29785000402_9c7aff0948_o.jpg,1,0,0,0,1,0,0,1,0,1,False
3180,7442,an artist 's impression of the building,https://c1.staticflickr.com/6/5450/31027964446_0131463b96_o.jpg,0,0,0,1,1,0,0,0,0,1,False
3181,1628,large wooden wine barrels lined against a wall,https://upserve.com/media/sites/2/wine-barrels-1100x600.jpg,1,0,0,0,0,0,0,0,0,0,False
3182,1669,red grunge rubber stamp with the text be my wife written inside,https://previews.123rf.com/images/roxanabalint/roxanabalint1211/roxanabalint121100018/16229743-red-grunge-rubber-stamp-with-the-text-be-my-wife-written-inside-vector-illustration-Stock-Vector.jpg,1,0,0,0,0,0,0,0,0,0,False
3183,6243,the restaurant on the corner,https://c1.staticflickr.com/3/2940/33146970396_022d07295b_o.jpg,1,0,0,0,1,0,1,0,1,0,text but relevant
3184,2013,like the crates with the metal pail and flowers,https://i.pinimg.com/736x/9e/1e/1c/9e1e1cb1d5c41cbb2b76ebc2d70a6531--rustic-wedding-decorations-rustic-decor.jpg,1,0,0,1,0,0,0,0,0,0,False
3185,7218,the window of an old house,https://c1.staticflickr.com/9/8382/28526618216_74da68cf6b_o.jpg,1,0,0,0,1,0,0,0,1,0,False
3186,2006,person presenting bicycles and motorcycles at the annual conferences in the area .,https://www.bikesandbibles.org/wp-content/uploads/2016/08/20160722_163356.jpg,1,0,0,0,1,0,0,0,0,0,False
3187,7449,on the way to the airport,https://c1.staticflickr.com/1/710/32207840331_6590c0fab0_o.jpg,0,0,0,1,0,0,0,0,0,0,False
3188,5216,person at the end of the game,https://c1.staticflickr.com/9/8336/29176406362_52493d1467_o.jpg,1,0,0,0,1,0,0,1,1,0,False
3189,3751,view inside the restaurant at the hotel,http://l7.alamy.com/zooms/7d2d7859ad05417b865bf00a60385fac/view-inside-the-burger-joint-restaurant-at-the-parker-meridien-hotel-a3jeh2.jpg,0,0,0,0,1,0,0,0,1,1,False
3190,2748,"mathematical vector seamless pattern with plots , formulas and calculations on a green background .",https://previews.123rf.com/images/belchonoksun/belchonoksun1508/belchonoksun150800007/43847692-mathematical-vector-seamless-pattern-with-plots-formulas-and-calculations-on-a-green-background-endl-Stock-Vector.jpg,1,0,0,0,0,0,0,0,0,0,False
3191,1764,bright looks impressive surrounded by colourful fireworks,http://i.dailymail.co.uk/i/pix/2012/12/31/article-2255224-16B411A1000005DC-224_964x640.jpg,1,1,0,0,0,0,0,0,0,0,False
3192,2128,a young boy using a fire hose to spray water with a firefighter,http://l7.alamy.com/zooms/09d3a73866264e9d829fa81ba380f36a/a-young-boy-using-a-fire-hose-to-spray-water-with-a-firefighter-dr4137.jpg,1,0,0,0,0,0,0,0,0,0,False
3193,4859,a fish in the lake,https://c1.staticflickr.com/8/7490/30051210012_39a6d0b98d_o.jpg,1,0,0,0,1,0,0,0,1,0,False
3194,1529,beaten : the trailer shows actor bloodied and bruised by an opponent in the boxing ring,http://i.dailymail.co.uk/i/pix/2015/03/27/16/270D428E00000578-3014905-image-m-4_1427474736076.jpg,1,0,0,0,0,0,0,0,0,0,False
3195,1518,"a century of breeding , have we turned healthy dogs into deformed animals ?",http://www.urdogs.com/wp-content/uploads/2015/01/article-2519314-19E60DA800000578-391_634x430.jpg,0,1,0,1,0,0,0,0,0,0,False
3196,893,open door to the sky,"https://thumb10.shutterstock.com/display_pic_with_logo/917465/917465,1330932240,3/stock-photo-open-door-to-the-sky-96742720.jpg",1,0,0,0,0,0,0,0,0,0,False
3197,4391,this faux wood - panelled wallpaper will add interest and texture without swamping a small space .,https://s-media-cache-ak0.pinimg.com/736x/35/e8/03/35e8036845f4df62e88b74b1428c2f9b.jpg,0,0,0,1,0,0,0,0,0,0,False
3198,7570,a small tree in the backyard,https://c1.staticflickr.com/6/5554/29338933033_65d6e2e61e_o.jpg,1,1,0,0,1,0,0,0,1,0,False
3199,6477,a view of the building,https://c1.staticflickr.com/1/758/30847095274_4eb2ef486f_o.jpg,1,0,0,0,1,0,1,0,0,1,text but relevant
3200,7539,the ruins of the village,https://c1.staticflickr.com/4/3899/31962752564_e8fd5e8564_o.jpg,1,0,0,1,1,0,0,0,1,0,False
3201,5418,view from the trail in the mountains,https://c1.staticflickr.com/9/8315/29781463985_cc8a7bdc7a_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3202,6147,the sun sets over national park .,https://c1.staticflickr.com/9/8060/29424479840_35d8647a6e_o.jpg,1,0,0,0,1,0,0,0,1,0,False
3203,2877,boy with a backpack standing in a field of yellow flowers,https://ak.picdn.net/offset/photos/586e8ffaba6f6bfc1a49d866/medium/offset_482226.jpg?DFghwDcb?DFghwDcb,1,0,1,0,1,0,0,0,1,0,False
3204,4560,slow motion shot of a happy newborn baby on the bed at home,https://ak9.picdn.net/shutterstock/videos/17082169/thumb/1.jpg?i10c=img.resize(height:160),1,0,0,0,1,0,0,0,1,1,False
3205,586,puppy sitting in a basket with easter eggs and grass on a white background .,"https://thumb7.shutterstock.com/display_pic_with_logo/832432/832432,1326569928,1/stock-photo-sweet-yorkie-puppy-sitting-in-an-easter-basket-with-easter-eggs-and-grass-on-a-white-background-92723245.jpg",1,0,0,0,0,0,0,0,0,0,False
3206,6760,a view of the skyline at night,https://c1.staticflickr.com/9/8495/29784998282_e8617936de_o.jpg,1,0,0,0,1,0,0,1,0,1,False
3207,6058,the windows in the building,https://c1.staticflickr.com/8/7539/26809572526_aae38d237a_o.jpg,1,0,0,0,0,0,0,0,0,0,False
3208,7505,a city on the beach,https://c1.staticflickr.com/9/8140/29614291171_389e97b3bb_o.jpg,1,0,0,0,1,0,0,0,1,0,False
3209,5694,sports facility during a game,https://c1.staticflickr.com/6/5766/29496225143_e68dd367a2_o.jpg,1,0,0,0,1,0,0,1,0,0,False
3210,6448,a view of the waves on the coast,https://c1.staticflickr.com/1/673/32589011410_c8d49f9b69_o.jpg,1,0,0,0,1,0,0,0,1,1,False
3211,1494,there 's a spaceship in someone 's roof and no one seems to care .,https://nopybot.files.wordpress.com/2008/10/kemeko09.jpg,1,0,0,1,0,0,0,0,0,0,False
3212,4432,young man hiking on the mountain,https://media.gettyimages.com/photos/young-man-hiking-on-the-mountain-picture-id899972836?s=612x612,1,0,1,0,1,0,0,0,1,0,False
3213,1869,petals cover the floor of this romantic scene with attractive woman in her contemporary home,https://ak2.picdn.net/shutterstock/videos/4489442/thumb/3.jpg,1,1,0,0,0,0,0,0,0,0,False
3214,1060,the walking & bike path in early june,https://media-cdn.tripadvisor.com/media/photo-s/05/bc/a0/98/presque-isle-state-park.jpg,0,0,0,1,0,0,0,0,0,0,False
3215,4337,the fountain works in the autumn park,https://ak2.picdn.net/shutterstock/videos/11971982/thumb/1.jpg,1,0,0,0,1,0,0,1,1,0,False
3216,4869,a cross stitch pattern by person,https://c1.staticflickr.com/1/439/32561057441_4edf30e92d_o.jpg,0,0,0,0,0,1,0,0,0,0,False
3217,464,island on a snowy winters day,https://ak6.picdn.net/shutterstock/videos/33757906/thumb/1.jpg?i10c=img.resize(height:160),1,0,0,0,0,0,0,0,0,0,False
3218,3129,"an ornamental seamless pattern with religion , human language .",https://thumb9.shutterstock.com/display_pic_with_logo/3177119/280863836/stock-vector-an-ornamental-seamless-pattern-with-islam-arabic-or-ottoman-motifs-280863836.jpg,1,0,0,0,0,0,0,0,0,0,False
3219,506,love the smell of a spring morning after rain,http://cdn-webimages.wimages.net/0513c579908ce3554723f47b40966937cf5f67-wm.jpg?v=3,0,1,0,0,0,0,1,0,0,0,text
